iteration,epoch,phase,loss,record_id
1,0,train,3.4416487216949463,pdb_00005hbv_D_C
2,0,train,3.3117830753326416,pdb_00009ldw_S1_S2
3,0,train,3.0751729011535645,pdb_00003eoa_B_A
4,0,train,3.0587713718414307,pdb_00009mq9_J_N
5,0,train,2.910486936569214,pdb_00008smt_A_B
6,0,train,2.901193857192993,pdb_00002ybr_G_H
7,0,train,2.8050036430358887,pdb_00007yk6_S1_S2
8,0,train,2.8278918266296387,pdb_00004dn4_H_L
9,0,train,2.870142698287964,pdb_00008z2e_H_L
10,0,train,2.967395544052124,pdb_00007vgs_D_C
11,0,train,2.917454957962036,pdb_00007t82_H_L
12,0,train,2.8785362243652344,pdb_00009ctw_F_E
13,0,train,2.8257927894592285,pdb_00006gku_H_L
14,0,train,2.867302894592285,pdb_00006ywc_D_E
15,0,train,2.8913159370422363,pdb_00009e3l_K_L
16,0,train,2.8090837001800537,pdb_00009c6y_A_B
17,0,train,2.8532445430755615,pdb_00008ijb_S1_S2
18,0,train,2.868661403656006,pdb_00006xpz_E_F
19,0,train,2.868806838989258,pdb_00006cyf_F_E
20,0,train,2.9082796573638916,pdb_00006dkj_H_L
21,0,train,2.797438144683838,pdb_00008zh7_H_I
22,0,train,2.7847702503204346,pdb_00009ue8_Q_R
23,0,train,2.85717511177063,pdb_00007jum_H1_H2
24,0,train,2.8515233993530273,pdb_00008hn7_D_C
25,0,train,2.8192412853240967,pdb_00008dwx_X_W
26,0,train,2.769101619720459,pdb_00008vgh_F_E
27,0,train,2.7889726161956787,pdb_000011oq_H_L
28,0,train,2.886841058731079,pdb_00007lop_H_L
29,0,train,2.754755973815918,pdb_00007vfx_S1_S2
30,0,train,2.7356815338134766,pdb_00008iy5_E1_E2
31,0,train,2.8716537952423096,pdb_00004ma8_H_L
32,0,train,2.789273500442505,pdb_00007ubs_I1_I2
33,0,train,2.779367685317993,pdb_00006w41_H_L
34,0,train,2.809032440185547,pdb_00009u5p_B_C
35,0,train,2.789236307144165,pdb_00006ban_B_A
36,0,train,2.6529622077941895,pdb_00008uh3_E1_E2
37,0,train,2.5673258304595947,pdb_00008x9t_S1_S2
38,0,train,2.7205448150634766,pdb_00007bwj_H_L
39,0,train,2.715446710586548,pdb_00004hg4_Z_z
40,0,train,2.7707362174987793,pdb_00008wu1_H_L
41,0,train,2.5372657775878906,pdb_00008wwl_E1_E2
42,0,train,2.742922782897949,pdb_00002vir_B_A
43,0,train,2.3854527473449707,pdb_00008j6p_S1_S2
44,0,train,2.7703990936279297,pdb_00009u5p_P_Q
45,0,train,2.921674966812134,pdb_00007vgr_D_C
46,0,train,2.7542123794555664,pdb_00006ban_D_C
47,0,train,2.6261563301086426,pdb_00006k7o_B_C
48,0,train,2.723623275756836,pdb_00006wzm_C_D
49,0,train,2.781651496887207,pdb_00004fp8_I_M
50,0,train,2.546879768371582,pdb_00007s0b_C_D
51,0,train,2.5398666858673096,pdb_00009vo0_E1_E2
52,0,train,2.4558706283569336,pdb_00008k3z_S1_S2
53,0,train,2.6326422691345215,pdb_00004m62_H_L
54,0,train,2.3577845096588135,pdb_00007ys6_E1_E2
55,0,train,2.583739995956421,pdb_00004gxu_O_P
56,0,train,2.7366573810577393,pdb_00001r3k_B_A
57,0,train,2.689582586288452,pdb_00009ban_E_F
58,0,train,2.3849856853485107,pdb_00008j22_F1_F2
59,0,train,2.6564221382141113,pdb_00008eed_H_L
60,0,train,2.8376829624176025,pdb_00005kov_K1_K2
61,0,train,2.66933536529541,pdb_00006e0p_M1_M2
62,0,train,2.2668871879577637,pdb_00008x2k_E1_E2
63,0,train,2.142242193222046,pdb_00009vmo_S1_S2
64,0,train,2.7989370822906494,pdb_00008ygs_H_L
