iteration,epoch,phase,loss,record_id
1,0,train,3.358816623687744,pdb_00005hbv_D_C
2,0,train,3.1375060081481934,pdb_00009ldw_S1_S2
3,0,train,3.0851686000823975,pdb_00003eoa_B_A
4,0,train,3.0473780632019043,pdb_00009mq9_J_N
5,0,train,2.8472073078155518,pdb_00008smt_A_B
6,0,train,2.8501274585723877,pdb_00002ybr_G_H
7,0,train,2.8579626083374023,pdb_00007yk6_S1_S2
8,0,train,2.9041495323181152,pdb_00004dn4_H_L
9,0,train,2.917757272720337,pdb_00008z2e_H_L
10,0,train,3.0052597522735596,pdb_00007vgs_D_C
11,0,train,2.946988344192505,pdb_00007t82_H_L
12,0,train,2.8655543327331543,pdb_00009ctw_F_E
13,0,train,2.827786445617676,pdb_00006gku_H_L
14,0,train,2.8642117977142334,pdb_00006ywc_D_E
15,0,train,2.889615774154663,pdb_00009e3l_K_L
16,0,train,2.845583915710449,pdb_00009c6y_A_B
17,0,train,2.866508960723877,pdb_00008ijb_S1_S2
18,0,train,2.8673088550567627,pdb_00006xpz_E_F
19,0,train,2.839426040649414,pdb_00006cyf_F_E
20,0,train,2.861328363418579,pdb_00006dkj_H_L
21,0,train,2.807697296142578,pdb_00008zh7_H_I
22,0,train,2.7722904682159424,pdb_00009ue8_Q_R
23,0,train,2.832261323928833,pdb_00007jum_H1_H2
24,0,train,2.8324296474456787,pdb_00008hn7_D_C
25,0,train,2.812058448791504,pdb_00008dwx_X_W
26,0,train,2.7793221473693848,pdb_00008vgh_F_E
27,0,train,2.8261163234710693,pdb_000011oq_H_L
28,0,train,2.9010491371154785,pdb_00007lop_H_L
29,0,train,2.7264673709869385,pdb_00007vfx_S1_S2
30,0,train,2.7104570865631104,pdb_00008iy5_E1_E2
31,0,train,2.861182451248169,pdb_00004ma8_H_L
32,0,train,2.7686057090759277,pdb_00007ubs_I1_I2
33,0,train,2.7980287075042725,pdb_00006w41_H_L
34,0,train,2.728362798690796,pdb_00009u5p_B_C
35,0,train,2.8055145740509033,pdb_00006ban_B_A
36,0,train,2.6231043338775635,pdb_00008uh3_E1_E2
37,0,train,2.5138356685638428,pdb_00008x9t_S1_S2
38,0,train,2.72485089302063,pdb_00007bwj_H_L
39,0,train,2.6849656105041504,pdb_00004hg4_Z_z
40,0,train,2.82080078125,pdb_00008wu1_H_L
41,0,train,2.87094783782959,pdb_00008wwl_E1_E2
42,0,train,2.78585147857666,pdb_00002vir_B_A
43,0,train,2.701798439025879,pdb_00008j6p_S1_S2
44,0,train,2.702033042907715,pdb_00009u5p_P_Q
45,0,train,2.779266357421875,pdb_00007vgr_D_C
46,0,train,2.8042633533477783,pdb_00006ban_D_C
47,0,train,2.7625372409820557,pdb_00006k7o_B_C
48,0,train,2.7486093044281006,pdb_00006wzm_C_D
49,0,train,2.7385497093200684,pdb_00004fp8_I_M
50,0,train,2.559337615966797,pdb_00007s0b_C_D
51,0,train,2.571718692779541,pdb_00009vo0_E1_E2
52,0,train,2.5052437782287598,pdb_00008k3z_S1_S2
53,0,train,2.718853235244751,pdb_00004m62_H_L
54,0,train,2.3312060832977295,pdb_00007ys6_E1_E2
55,0,train,2.6278598308563232,pdb_00004gxu_O_P
56,0,train,2.776871681213379,pdb_00001r3k_B_A
57,0,train,2.6478703022003174,pdb_00009ban_E_F
58,0,train,2.395669460296631,pdb_00008j22_F1_F2
59,0,train,2.5782506465911865,pdb_00008eed_H_L
60,0,train,2.7945868968963623,pdb_00005kov_K1_K2
61,0,train,2.754122495651245,pdb_00006e0p_M1_M2
62,0,train,2.3454935550689697,pdb_00008x2k_E1_E2
63,0,train,2.1667978763580322,pdb_00009vmo_S1_S2
64,0,train,2.709735631942749,pdb_00008ygs_H_L
65,0,train,2.125277042388916,pdb_00007xat_E1_E2
66,0,train,2.5837953090667725,pdb_00008h7z_F_I
67,0,train,2.160757541656494,pdb_00007ejk_H1_H2
68,0,train,2.0672223567962646,pdb_00009izg_S1_S2
69,0,train,1.8571797609329224,pdb_00008jef_S1_S2
70,0,train,2.6926801204681396,pdb_00006vmk_B_A
71,0,train,2.4200680255889893,pdb_00008i5h_E_F
72,0,train,1.7996459007263184,pdb_00007y66_S1_S2
73,0,train,1.7234764099121094,pdb_00008hn8_S1_S2
74,0,train,2.648574113845825,pdb_00008dv6_C_L
75,0,train,2.8421525955200195,pdb_00006x3v_K_L
76,0,train,2.5148468017578125,pdb_00007ucq_I1_I2
77,0,train,2.3749752044677734,pdb_00007dpm_D_E
78,0,train,1.6312605142593384,pdb_00009ll7_S1_S2
79,0,train,2.7014803886413574,pdb_00006oc3_C_D
80,0,train,1.7234035730361938,pdb_00008gur_S1_S2
81,0,train,2.674596071243286,pdb_00001ots_C_D
82,0,train,2.4036812782287598,pdb_00007kzb_H_L
83,0,train,2.4968183040618896,pdb_00008cxg_G_I
84,0,train,2.8462603092193604,pdb_00007t0w_H_L
85,0,train,2.407514810562134,pdb_00007z0y_H_L
86,0,train,1.510299801826477,pdb_00009lr1_S1_S2
87,0,train,2.549144744873047,pdb_00007jum_J1_J2
88,0,train,2.323131799697876,pdb_00008zyu_D_Q
89,0,train,2.157180070877075,pdb_00009jqv_H_L
90,0,train,2.4946115016937256,pdb_00008vgi_F_E
91,0,train,2.7573134899139404,pdb_00006ml8_H_L
92,0,train,1.3201838731765747,pdb_00009ite_E1_E2
93,0,train,2.556405544281006,pdb_00009mtg_M_N
94,0,train,2.2200253009796143,pdb_00007srs_H_L
95,0,train,2.576134204864502,pdb_00007ycl_A_B
96,0,train,1.2481764554977417,pdb_00008f7w_E1_E2
97,0,train,2.1091699600219727,pdb_00004ttd_C_D
98,0,train,2.6814353466033936,pdb_00002vis_B_A
99,0,train,2.327897310256958,pdb_00007t3d_K_N
100,0,train,2.9438672065734863,pdb_00009me6_I_M
101,0,train,1.9439376592636108,pdb_00008id3_S1_S2
102,0,train,2.653984308242798,pdb_00007k5x_N2_N1
103,0,train,1.6746128797531128,pdb_00008z7j_S1_S2
104,0,train,2.3611764907836914,pdb_00008v52_D_C
105,0,train,2.3732268810272217,pdb_00006z3q_H_L
106,0,train,1.1471809148788452,pdb_00009v81_E1_E2
107,0,train,1.5563652515411377,pdb_00008wwi_E1_E2
108,0,train,2.7543745040893555,pdb_00002dqe_H_L
109,0,train,0.9026154279708862,pdb_00009kft_S1_S2
110,0,train,2.7785778045654297,pdb_00008hq7_H_L
111,0,train,2.5656540393829346,pdb_00003rif_H_L
112,0,train,2.3772382736206055,pdb_00008siq_H_L
113,0,train,1.3296525478363037,pdb_00008wwm_E1_E2
114,0,train,2.5903193950653076,pdb_00008y3l_G_H
115,0,train,2.2911200523376465,pdb_00008ee8_H_L
116,0,train,2.6229541301727295,pdb_00008yub_D_E
117,0,train,2.004223108291626,pdb_00008zyt_D_Q
118,0,train,2.4516587257385254,pdb_00007wed_H_L
119,0,train,0.795578122138977,pdb_00007t6v_E1_E2
120,0,train,2.4347734451293945,pdb_00008sid_K_L
121,0,train,2.162987232208252,pdb_00004dkf_H_L
122,0,train,2.335644006729126,pdb_00009npg_K_J
123,0,train,2.720250368118286,pdb_00005kov_U1_U2
124,0,train,2.3576807975769043,pdb_00008hgm_C_D
125,0,train,2.6132004261016846,pdb_00001xgr_B_A
126,0,train,3.070685386657715,pdb_00009e3h_J_K
127,0,train,2.1184043884277344,pdb_00005bo1_I_M
128,0,train,2.2334280014038086,pdb_00007bpk_H_L
129,0,train,2.389590263366699,pdb_00009npg_G_H
130,0,train,1.9416390657424927,pdb_00002qr0_R_Q
131,0,train,2.5145490169525146,pdb_00009os5_I_L
132,0,train,2.175555467605591,pdb_00008gv6_G_H
133,0,train,2.320368766784668,pdb_00003rif_G_K
134,0,train,2.5236923694610596,pdb_00006d0u_H_I
135,0,train,2.114799976348877,pdb_00007zoz_H_L
136,0,train,2.221791982650757,pdb_00003zdz_E_F
137,0,train,2.1192879676818848,pdb_00007pa7_ooo2_ooo1
138,0,train,2.3148281574249268,pdb_00004n90_F_G
139,0,train,2.334967851638794,pdb_00007ahu_H_L
140,0,train,2.3084006309509277,pdb_00008vgj_F_E
141,0,train,2.312023639678955,pdb_00008xa4_C_D
142,0,train,2.317523956298828,pdb_00002x7l_A_B
143,0,train,2.0075204372406006,pdb_00008suo_H_L
144,0,train,2.5829341411590576,pdb_00007yvl_A_C
145,0,train,1.8965421915054321,pdb_00007cjf_A_B
146,0,train,1.5695167779922485,pdb_00008j23_F1_F2
147,0,train,1.8234015703201294,pdb_00004lmq_E_I
148,0,train,2.0556228160858154,pdb_00008vk1_C_B
149,0,train,2.4727730751037598,pdb_00007f0x_B1_B2
150,0,train,1.608941912651062,pdb_00007w3z_H1_H2
151,0,train,0.8851197957992554,pdb_00007s8o_E1_E2
152,0,train,2.3526742458343506,pdb_00006wtu_E_F
153,0,train,0.7002013325691223,pdb_00009lr2_S1_S2
154,0,train,1.974012851715088,pdb_00009rip_H_L
155,0,train,1.2531709671020508,pdb_00008k9l_H1_H2
156,0,train,2.0758321285247803,pdb_00007whz_B_D
157,0,train,2.5672991275787354,pdb_00006mlm_F_G
158,0,train,2.6082139015197754,pdb_00006ba5_D_C
159,0,train,0.8011415600776672,pdb_00008h0q_E1_E2
160,0,train,2.1209211349487305,pdb_00009bt5_C_D
161,0,train,2.3381729125976562,pdb_00001bvk_B_A
162,0,train,2.0441439151763916,pdb_00007jx3_C_D
163,0,train,0.5728216767311096,pdb_00008dzp_E1_E2
164,0,train,2.4873743057250977,pdb_00002dqi_H_L
165,0,train,2.6057426929473877,pdb_00007mkm_H_L
166,0,train,2.654188871383667,pdb_00008u4q_H_L
167,0,train,0.4674871265888214,pdb_00009le0_S1_S2
168,0,train,0.43657851219177246,pdb_00007evz_E1_E2
169,0,train,2.51285457611084,pdb_00003f7v_A_B
170,0,train,2.254732608795166,pdb_00006k5d_E_F
171,0,train,2.001804828643799,pdb_00006woz_B_C
172,0,train,2.1599459648132324,pdb_00007rku_J_K
173,0,train,1.254939079284668,pdb_00009p0k_F1_F2
174,0,train,2.7980127334594727,pdb_00008c7h_L_K
175,0,train,2.15279221534729,pdb_00005b8c_B_A
176,0,train,0.36116713285446167,pdb_00009k6l_S1_S2
177,0,train,0.34031108021736145,pdb_00009le1_S1_S2
178,0,train,2.253034830093384,pdb_00007vad_H_L
179,0,train,1.952719807624817,pdb_00006b9y_B_A
180,0,train,2.072566270828247,pdb_00009udq_I_C
181,0,train,0.33846864104270935,pdb_00008zme_E1_E2
182,0,train,2.183614730834961,pdb_00006k5d_C_D
183,0,train,1.9124382734298706,pdb_00004ogx_H_L
184,0,train,2.0238661766052246,pdb_00006vja_H_L
185,0,train,2.555960178375244,pdb_00009lbw_H_L
186,0,train,1.968517780303955,pdb_00003b2v_H_L
187,0,train,2.34737491607666,pdb_00007k60_M2_M1
188,0,train,1.0486729145050049,pdb_00008rql_S1_S2
189,0,train,2.092719316482544,pdb_00007wqv_N1_N2
190,0,train,0.9640401601791382,pdb_00008j6d_H1_H2
191,0,train,2.6383135318756104,pdb_00006wtv_H_I
192,0,train,1.6383968591690063,pdb_00007b3o_H_L
193,0,train,2.4362595081329346,pdb_00009ctw_D_C
194,0,train,1.7049446105957031,pdb_00008vgp_H_L
195,0,train,2.429539918899536,pdb_00007rk1_D1_D2
196,0,train,0.3806235194206238,pdb_00009b65_S1_S2
197,0,train,0.33812302350997925,pdb_00009vnf_E1_E2
198,0,train,2.543546199798584,pdb_00007n4j_H_L
199,0,train,0.7012235522270203,pdb_00008xxz_S1_S2
200,0,train,1.9118449687957764,pdb_00002ht2_E_F
201,0,train,1.2236989736557007,pdb_00002qr0_F_E
202,0,train,2.0829758644104004,pdb_00008vgk_J_I
203,0,train,1.9898022413253784,pdb_00004v1d_A_B
204,0,train,2.106478452682495,pdb_00009sat_H_L
205,0,train,2.2173337936401367,pdb_00005lsp_S_T
206,0,train,2.4895079135894775,pdb_00009m7v_H_L
207,0,train,2.2304303646087646,pdb_00002dqg_H_L
208,0,train,0.3851746916770935,pdb_00008dwc_E1_E2
209,0,train,0.5829213857650757,pdb_00009izc_S1_S2
210,0,train,2.04020094871521,pdb_00008hn6_A_B
211,0,train,2.29897403717041,pdb_00007k78_L1_L2
212,0,train,2.293964385986328,pdb_00007mdj_A_B
213,0,train,2.038299083709717,pdb_00009bbn_S_T
214,0,train,2.4891068935394287,pdb_00008tp5_J_K
215,0,train,0.36019814014434814,pdb_00008gut_S1_S2
216,0,train,2.384913444519043,pdb_00007l7e_M_N
217,0,train,0.2625714838504791,pdb_00009m8k_N1_N2
218,0,train,0.5549983978271484,pdb_00009xhh_D1_D2
219,0,train,2.5423412322998047,pdb_00005kov_C1_C2
220,0,train,2.1755948066711426,pdb_00009rii_H_L
221,0,train,2.5148134231567383,pdb_00006ba5_B_A
222,0,train,2.5619664192199707,pdb_00007xj9_K_J
223,0,train,0.21831592917442322,pdb_00009vj6_E1_E2
224,0,train,1.8853626251220703,pdb_00002h2s_E_F
225,0,train,2.1731507778167725,pdb_00001rjl_B_A
226,0,train,2.6199474334716797,pdb_00009mtm_I_J
227,0,train,1.9320964813232422,pdb_00006ad8_C_D
228,0,train,0.4625769853591919,pdb_00008xgm_S1_S2
229,0,train,0.41762059926986694,pdb_00009d4z_E1_E2
230,0,train,2.367568016052246,pdb_00009oco_H_L
231,0,train,1.876944899559021,pdb_00006vja_I_M
232,0,train,0.3495200276374817,pdb_00008efl_E1_E2
233,0,train,1.9627314805984497,pdb_00007vag_H_L
234,0,train,0.2975146174430847,pdb_00008hk3_H1_H2
235,0,train,2.134918689727783,pdb_00003a67_H_L
236,0,train,1.8277180194854736,pdb_00007kmh_A_B
237,0,train,2.170715093612671,pdb_00006h3u_I_M
238,0,train,2.504317045211792,pdb_00009qub_F_E
239,0,train,2.4071531295776367,pdb_00008dnn_E_F
240,0,train,0.18572939932346344,pdb_00008vve_E1_E2
241,0,train,1.959162950515747,pdb_00007sco_H_L
242,0,train,1.7159984111785889,pdb_00007rks_H_L
243,0,train,0.15854354202747345,pdb_00007vuy_S1_S2
244,0,train,1.7992310523986816,pdb_00008gv6_I_J
